Activity Period,Operating Airline,GEO Summary,GEO Region,Price Category Code,Terminal,Passenger Count
2017-11,Air France,International,Europe,Other,International,7413
2017-11,Air India Limited,International,Asia,Other,International,5553
2017-11,Air India Limited,International,Asia,Other,International,6069
2017-11,Air New Zealand,International,Australia / Oceania,Other,International,6166
2017-11,Air New Zealand,International,Australia / Oceania,Other,International,5854
2017-11,Air Pacific Limited dba Fiji Airways,International,Australia / Oceania,Other,International,738
2017-11,Air Pacific Limited dba Fiji Airways,International,Australia / Oceania,Other,International,704
2017-11,Alaska Airlines,Domestic,US,Other,International,10725
2017-11,Alaska Airlines,Domestic,US,Other,International,9303
2017-11,Alaska Airlines,Domestic,US,Other,Terminal 2,50491
2017-11,Alaska Airlines,Domestic,US,Other,Terminal 2,51235
2017-11,Alaska Airlines,International,Mexico,Other,International,7645
2017-11,Alaska Airlines,International,Mexico,Other,International,7609
2017-11,All Nippon Airways,International,Asia,Other,International,6578
2017-11,All Nippon Airways,International,Asia,Other,International,6613
2017-11,American Airlines,Domestic,US,Other,Terminal 1,51018
2017-11,American Airlines,Domestic,US,Other,Terminal 1,53127
2017-11,American Airlines,Domestic,US,Other,Terminal 2,103834
2017-11,American Airlines,Domestic,US,Other,Terminal 2,103284
2017-11,Asiana Airlines,International,Asia,Other,International,8026
2017-11,Asiana Airlines,International,Asia,Other,International,7719
2017-11,British Airways,International,Europe,Other,International,14715
2017-11,British Airways,International,Europe,Other,International,15430
2017-11,"COPA Airlines, Inc.",International,Central America,Other,International,6012
2017-11,"COPA Airlines, Inc.",International,Central America,Other,International,6950
2017-11,Cathay Pacific,International,Asia,Other,International,20998
2017-11,Cathay Pacific,International,Asia,Other,International,23677
2017-11,China Airlines,International,Asia,Other,International,10608
2017-11,China Airlines,International,Asia,Other,International,11135
2017-11,China Eastern,International,Asia,Other,International,8754
2017-11,China Eastern,International,Asia,Other,International,9266
2017-11,China Southern,International,Asia,Other,International,7153
2017-11,China Southern,International,Asia,Other,International,7111
2017-11,Compass Airlines,Domestic,US,Other,Terminal 1,5336
2017-11,Compass Airlines,Domestic,US,Other,Terminal 1,4948
2017-11,Compass Airlines,Domestic,US,Other,Terminal 2,23540
2017-11,Compass Airlines,Domestic,US,Other,Terminal 2,22997
2017-11,Delta Air Lines,Domestic,US,Other,Terminal 1,142625
2017-11,Delta Air Lines,Domestic,US,Other,Terminal 1,141225
2017-11,EVA Airways,International,Asia,Other,International,19391
2017-11,EVA Airways,International,Asia,Other,International,21363
2017-11,Emirates,International,Middle East,Other,International,11270
2017-11,Emirates,International,Middle East,Other,International,13939
2017-11,Frontier Airlines,Domestic,US,Low Fare,Terminal 1,16558
2017-11,Frontier Airlines,Domestic,US,Low Fare,Terminal 1,16471
2017-11,Hawaiian Airlines,Domestic,US,Other,International,14388
2017-11,Hawaiian Airlines,Domestic,US,Other,International,15861
2017-11,Horizon Air,Domestic,US,Other,International,2255
2017-11,Horizon Air,Domestic,US,Other,International,2470
2017-11,Japan Airlines,International,Asia,Other,International,5888
2017-11,Japan Airlines,International,Asia,Other,International,5656
2017-11,Jazz Aviation,International,Canada,Other,International,3768
2017-11,Jazz Aviation,International,Canada,Other,International,3364
2017-11,JetBlue Airways,Domestic,US,Low Fare,International,62453
2017-11,JetBlue Airways,Domestic,US,Low Fare,International,63593
2017-11,KLM Royal Dutch Airlines,International,Europe,Other,International,8239
2017-11,KLM Royal Dutch Airlines,International,Europe,Other,International,8187
2017-11,Korean Air Lines,International,Asia,Other,International,11308
2017-11,Korean Air Lines,International,Asia,Other,International,11860
2017-11,Lufthansa German Airlines,International,Europe,Other,International,21019
2017-11,Lufthansa German Airlines,International,Europe,Other,International,21139
2017-11,Philippine Airlines,International,Asia,Other,International,10116
2017-11,Philippine Airlines,International,Asia,Other,International,10512
2017-11,Qantas Airways,International,Australia / Oceania,Other,International,7111
2017-11,Qantas Airways,International,Australia / Oceania,Other,International,7497
2017-11,SAS Airlines,International,Europe,Other,International,5470
2017-11,SAS Airlines,International,Europe,Other,International,6009
2017-11,Singapore Airlines,International,Asia,Other,International,12410
2017-11,Singapore Airlines,International,Asia,Other,International,13204
2017-11,SkyWest Airlines,Domestic,US,Other,International,3159
2017-11,SkyWest Airlines,Domestic,US,Other,International,3507
2017-11,SkyWest Airlines,Domestic,US,Other,Terminal 1,18090
2017-11,SkyWest Airlines,Domestic,US,Other,Terminal 1,18600
2017-11,SkyWest Airlines,Domestic,US,Other,Terminal 1,75
2017-11,SkyWest Airlines,Domestic,US,Other,Terminal 2,6720
2017-11,SkyWest Airlines,Domestic,US,Other,Terminal 2,6566
2017-11,SkyWest Airlines,Domestic,US,Other,Terminal 3,121789
2017-11,SkyWest Airlines,Domestic,US,Other,Terminal 3,119799
2017-11,SkyWest Airlines,International,Canada,Other,International,1302
2017-11,SkyWest Airlines,International,Canada,Other,Terminal 3,4439
2017-11,SkyWest Airlines,International,Canada,Other,Terminal 3,5565
2017-11,Southwest Airlines,Domestic,US,Low Fare,Terminal 1,163669
2017-11,Southwest Airlines,Domestic,US,Low Fare,Terminal 1,163671
2017-11,Southwest Airlines,Domestic,US,Low Fare,Terminal 1,96
2017-11,Sun Country Airlines,Domestic,US,Low Fare,International,7661
2017-11,Sun Country Airlines,Domestic,US,Low Fare,International,7243
2017-11,Swiss International,International,Europe,Other,International,7610
2017-11,Swiss International,International,Europe,Other,International,7355
2017-11,"TACA International Airlines, S.A.",International,Central America,Other,International,5769
2017-11,"TACA International Airlines, S.A.",International,Central America,Other,International,6168
2017-11,Turkish Airlines,International,Europe,Other,International,8788
2017-11,Turkish Airlines,International,Europe,Other,International,8890
2017-11,United Airlines,Domestic,US,Other,International,10038
2017-11,United Airlines,Domestic,US,Other,International,18865
2017-11,United Airlines,Domestic,US,Other,International,239
2017-11,United Airlines,Domestic,US,Other,Terminal 3,299678
2017-11,United Airlines,Domestic,US,Other,Terminal 3,308896
2017-11,United Airlines,Domestic,US,Other,Terminal 3,319
2017-11,United Airlines,Domestic,US,Other,Terminal 3,442322
2017-11,United Airlines,Domestic,US,Other,Terminal 3,434683
2017-11,United Airlines,Domestic,US,Other,Terminal 3,26
2017-11,United Airlines,International,Asia,Other,International,69663
2017-11,United Airlines,International,Asia,Other,International,66792
2017-11,United Airlines,International,Asia,Other,Terminal 3,1194
2017-11,United Airlines,International,Australia / Oceania,Other,International,13137
2017-11,United Airlines,International,Australia / Oceania,Other,International,14048
2017-11,United Airlines,International,Canada,Other,International,165
2017-11,United Airlines,International,Canada,Other,International,533
2017-11,United Airlines,International,Canada,Other,Terminal 3,5899
2017-11,United Airlines,International,Canada,Other,Terminal 3,3793
2017-11,United Airlines,International,Canada,Other,Terminal 3,4468
2017-11,United Airlines,International,Canada,Other,Terminal 3,6763
2017-11,United Airlines,International,Europe,Other,International,19218
2017-11,United Airlines,International,Europe,Other,International,21521
2017-11,United Airlines,International,Mexico,Other,International,29710
2017-11,United Airlines,International,Mexico,Other,International,7472
2017-11,United Airlines,International,Mexico,Other,Terminal 3,2814
2017-11,United Airlines,International,Mexico,Other,Terminal 3,21419
2017-11,United Airlines,International,Middle East,Other,International,6211
2017-11,United Airlines,International,Middle East,Other,International,5531
2017-11,Virgin America,Domestic,US,Low Fare,Terminal 2,233359
2017-11,Virgin America,Domestic,US,Low Fare,Terminal 2,237088
2017-11,Virgin America,International,Mexico,Low Fare,International,6491
2017-11,Virgin America,International,Mexico,Low Fare,Terminal 2,6355
2017-11,Virgin Atlantic,International,Europe,Other,International,9294
2017-11,Virgin Atlantic,International,Europe,Other,International,11062
2017-11,Volaris Airlines,International,Mexico,Low Fare,International,2944
2017-11,Volaris Airlines,International,Mexico,Low Fare,International,3489
2017-11,WOW Air,International,Europe,Other,International,1900
2017-11,WOW Air,International,Europe,Other,International,1926
2017-12,Aer Lingus,International,Europe,Other,International,5698
2017-12,Aer Lingus,International,Europe,Other,International,6200
2017-12,Aeromexico,International,Mexico,Other,International,13493
2017-12,Aeromexico,International,Mexico,Other,International,17660
2017-12,Air Canada,International,Canada,Other,International,30541
2017-12,Air Canada,International,Canada,Other,International,32394
2017-12,Air China,International,Asia,Other,International,9416
2017-12,Air China,International,Asia,Other,International,10031
2017-12,Air France,International,Europe,Other,International,5909
2017-12,Air France,International,Europe,Other,International,6238
2017-12,Air India Limited,International,Asia,Other,International,6059
2017-12,Air India Limited,International,Asia,Other,International,6310
2017-12,Air New Zealand,International,Australia / Oceania,Other,International,8779
2017-12,Air New Zealand,International,Australia / Oceania,Other,International,8330
2017-12,Air Pacific Limited dba Fiji Airways,International,Australia / Oceania,Other,International,2071
2017-12,Air Pacific Limited dba Fiji Airways,International,Australia / Oceania,Other,International,2621
2017-12,Alaska Airlines,Domestic,US,Other,International,3962
2017-12,Alaska Airlines,Domestic,US,Other,International,5753
2017-12,Alaska Airlines,Domestic,US,Other,Terminal 2,57499
2017-12,Alaska Airlines,Domestic,US,Other,Terminal 2,57456
2017-12,Alaska Airlines,International,Mexico,Other,International,5290
2017-12,Alaska Airlines,International,Mexico,Other,International,6063
2017-12,All Nippon Airways,International,Asia,Other,International,6295
2017-12,All Nippon Airways,International,Asia,Other,International,7151
2017-12,American Airlines,Domestic,US,Other,Terminal 1,52503
2017-12,American Airlines,Domestic,US,Other,Terminal 1,57382
2017-12,American Airlines,Domestic,US,Other,Terminal 2,108386
2017-12,American Airlines,Domestic,US,Other,Terminal 2,106175
2017-12,Asiana Airlines,International,Asia,Other,International,8012
2017-12,Asiana Airlines,International,Asia,Other,International,8869
2017-12,British Airways,International,Europe,Other,International,14046
2017-12,British Airways,International,Europe,Other,International,14152
2017-12,"COPA Airlines, Inc.",International,Central America,Other,International,8590
2017-12,"COPA Airlines, Inc.",International,Central America,Other,International,7844
2017-12,Cathay Pacific,International,Asia,Other,International,23781
2017-12,Cathay Pacific,International,Asia,Other,International,25465
2017-12,China Airlines,International,Asia,Other,International,10388
2017-12,China Airlines,International,Asia,Other,International,12020
2017-12,China Eastern,International,Asia,Other,International,8609
2017-12,China Eastern,International,Asia,Other,International,10812
2017-12,China Southern,International,Asia,Other,International,7856
2017-12,China Southern,International,Asia,Other,International,8822
2017-12,Compass Airlines,Domestic,US,Other,Terminal 1,6919
2017-12,Compass Airlines,Domestic,US,Other,Terminal 1,7360
2017-12,Compass Airlines,Domestic,US,Other,Terminal 2,24057
2017-12,Compass Airlines,Domestic,US,Other,Terminal 2,25060
2017-12,Delta Air Lines,Domestic,US,Other,Terminal 1,130979
2017-12,Delta Air Lines,Domestic,US,Other,Terminal 1,133719
2017-12,EVA Airways,International,Asia,Other,International,19956
2017-12,EVA Airways,International,Asia,Other,International,23576
2017-12,Emirates,International,Middle East,Other,International,13313
2017-12,Emirates,International,Middle East,Other,International,14343
